,timestamps,response,length,service,ParameterID_Service01,S1_PID_05_EngineCoolantTemp,S1_PID_0B_IntakeManiAbsPress,S1_PID_0C_EngineRPM,S1_PID_0D_VehicleSpeed,S1_PID_11_ThrottlePosition,S1_PID_1F_TimeSinceEngStart
377,2019-09-27 17:20:14.350049973,4,3,1,13,,,,49.0,,
378,2019-09-27 17:20:14.389950037,4,3,1,17,,,,,17.25504,
379,2019-09-27 17:20:14.430000067,4,4,1,31,,,,,,181.0
380,2019-09-27 17:20:14.509900093,4,3,1,11,,28.0,,,,
381,2019-09-27 17:20:14.531150103,4,4,1,12,,,2515.0,,,
382,2019-09-27 17:20:14.549999952,4,3,1,13,,,,49.0,,
383,2019-09-27 17:20:14.590150118,4,3,1,17,,,,,17.25504,
384,2019-09-27 17:20:14.630049944,4,4,1,31,,,,,,181.0
385,2019-09-27 17:20:14.705849886,4,3,1,11,,29.0,,,,
386,2019-09-27 17:20:14.730050087,4,4,1,12,,,2514.0,,,
387,2019-09-27 17:20:14.749900103,4,3,1,13,,,,49.0,,
388,2019-09-27 17:20:14.789900064,4,3,1,17,,,,,17.25504,
389,2019-09-27 17:20:14.830300093,4,4,1,31,,,,,,182.0
390,2019-09-27 17:20:14.909899950,4,3,1,11,,29.0,,,,
391,2019-09-27 17:20:14.930049896,4,4,1,12,,,2528.0,,,
392,2019-09-27 17:20:14.950050116,4,3,1,13,,,,49.0,,
393,2019-09-27 17:20:14.990000000,4,3,1,17,,,,,17.25504,
394,2019-09-27 17:20:15.030200005,4,4,1,31,,,,,,182.0
395,2019-09-27 17:20:15.070699930,4,3,1,5,49.0,,,,,
396,2019-09-27 17:20:15.110049963,4,3,1,11,,28.0,,,,
397,2019-09-27 17:20:15.130650043,4,4,1,12,,,2524.0,,,
398,2019-09-27 17:20:15.150049925,4,3,1,13,,,,49.0,,
399,2019-09-27 17:20:15.189949989,4,3,1,17,,,,,17.25504,
400,2019-09-27 17:20:15.230149984,4,4,1,31,,,,,,182.0
401,2019-09-27 17:20:15.309950113,4,3,1,11,,28.0,,,,
402,2019-09-27 17:20:15.330100060,4,4,1,12,,,2538.0,,,
403,2019-09-27 17:20:15.350199938,4,3,1,13,,,,49.0,,
404,2019-09-27 17:20:15.386149883,4,3,1,17,,,,,17.25504,
405,2019-09-27 17:20:15.430249929,4,4,1,31,,,,,,182.0
406,2019-09-27 17:20:15.510200024,4,3,1,11,,28.0,,,,
407,2019-09-27 17:20:15.530100107,4,4,1,12,,,2538.0,,,
408,2019-09-27 17:20:15.550100088,4,3,1,13,,,,49.0,,
409,2019-09-27 17:20:15.591150045,4,3,1,17,,,,,17.25504,
410,2019-09-27 17:20:15.630249977,4,4,1,31,,,,,,182.0
411,2019-09-27 17:20:15.710000038,4,3,1,11,,28.0,,,,
412,2019-09-27 17:20:15.730149984,4,4,1,12,,,2548.0,,,
413,2019-09-27 17:20:15.749949932,4,3,1,13,,,,49.0,,
414,2019-09-27 17:20:15.790149927,4,3,1,17,,,,,17.25504,
415,2019-09-27 17:20:15.830049992,4,4,1,31,,,,,,183.0
416,2019-09-27 17:20:15.910099983,4,3,1,11,,28.0,,,,
417,2019-09-27 17:20:15.930449963,4,4,1,12,,,2555.0,,,
418,2019-09-27 17:20:15.950249900,4,3,1,13,,,,49.0,,
419,2019-09-27 17:20:15.990050077,4,3,1,17,,,,,17.25504,
420,2019-09-27 17:20:16.030200005,4,4,1,31,,,,,,183.0
421,2019-09-27 17:20:16.069999933,4,3,1,5,49.0,,,,,
422,2019-09-27 17:20:16.110100030,4,3,1,11,,28.0,,,,
423,2019-09-27 17:20:16.130500077,4,4,1,12,,,2559.0,,,
424,2019-09-27 17:20:16.150249958,4,3,1,13,,,,50.0,,
425,2019-09-27 17:20:16.186150074,4,3,1,17,,,,,17.25504,
426,2019-09-27 17:20:16.230099916,4,4,1,31,,,,,,183.0
427,2019-09-27 17:20:16.311350107,4,3,1,11,,28.0,,,,
428,2019-09-27 17:20:16.330250025,4,4,1,12,,,2564.0,,,
429,2019-09-27 17:20:16.349999905,4,3,1,13,,,,50.0,,
430,2019-09-27 17:20:16.390150070,4,3,1,17,,,,,17.25504,
431,2019-09-27 17:20:16.430500030,4,4,1,31,,,,,,183.0
432,2019-09-27 17:20:16.510050058,4,3,1,11,,28.0,,,,
433,2019-09-27 17:20:16.530250070,4,4,1,12,,,2571.0,,,
434,2019-09-27 17:20:16.549999952,4,3,1,13,,,,50.0,,
435,2019-09-27 17:20:16.590049982,4,3,1,17,,,,,17.25504,
436,2019-09-27 17:20:16.630199909,4,4,1,31,,,,,,183.0
437,2019-09-27 17:20:16.710099936,4,3,1,11,,28.0,,,,
438,2019-09-27 17:20:16.731300116,4,4,1,12,,,2578.0,,,
439,2019-09-27 17:20:16.750099897,4,3,1,13,,,,50.0,,
440,2019-09-27 17:20:16.790050030,4,3,1,17,,,,,17.25504,
441,2019-09-27 17:20:16.830250025,4,4,1,31,,,,,,184.0
442,2019-09-27 17:20:16.910049915,4,3,1,11,,28.0,,,,
443,2019-09-27 17:20:16.930150032,4,4,1,12,,,2584.0,,,
444,2019-09-27 17:20:16.950150013,4,3,1,13,,,,50.0,,
445,2019-09-27 17:20:16.990149975,4,3,1,17,,,,,17.25504,
446,2019-09-27 17:20:17.030649900,4,4,1,31,,,,,,184.0
447,2019-09-27 17:20:17.070349932,4,3,1,5,49.0,,,,,
448,2019-09-27 17:20:17.110100030,4,3,1,11,,28.0,,,,
449,2019-09-27 17:20:17.130300045,4,4,1,12,,,2592.0,,,
450,2019-09-27 17:20:17.150099993,4,3,1,13,,,,50.0,,
451,2019-09-27 17:20:17.190200090,4,3,1,17,,,,,17.25504,
452,2019-09-27 17:20:17.226049900,4,4,1,31,,,,,,184.0
453,2019-09-27 17:20:17.310199976,4,3,1,11,,28.0,,,,
454,2019-09-27 17:20:17.330300093,4,4,1,12,,,2580.0,,,
455,2019-09-27 17:20:17.350399970,4,3,1,13,,,,50.0,,
456,2019-09-27 17:20:17.390300035,4,3,1,17,,,,,17.25504,
457,2019-09-27 17:20:17.430249929,4,4,1,31,,,,,,184.0
458,2019-09-27 17:20:17.510200024,4,3,1,11,,28.0,,,,
459,2019-09-27 17:20:17.530600070,4,4,1,12,,,2604.0,,,
460,2019-09-27 17:20:17.550299883,4,3,1,13,,,,50.0,,
461,2019-09-27 17:20:17.590250015,4,3,1,17,,,,,17.25504,
462,2019-09-27 17:20:17.630300045,4,4,1,31,,,,,,184.0
463,2019-09-27 17:20:17.710200070,4,3,1,11,,27.0,,,,
464,2019-09-27 17:20:17.730350018,4,4,1,12,,,2602.0,,,
465,2019-09-27 17:20:17.750200033,4,3,1,13,,,,50.0,,
466,2019-09-27 17:20:17.790199995,4,3,1,17,,,,,17.25504,
467,2019-09-27 17:20:17.826050043,4,4,1,31,,,,,,184.0
468,2019-09-27 17:20:17.910200119,4,3,1,11,,27.0,,,,
469,2019-09-27 17:20:17.930350065,4,4,1,12,,,2611.0,,,
470,2019-09-27 17:20:17.950099945,4,3,1,13,,,,51.0,,
471,2019-09-27 17:20:17.990350008,4,3,1,17,,,,,17.25504,
472,2019-09-27 17:20:18.030499935,4,4,1,31,,,,,,185.0
473,2019-09-27 17:20:18.071300030,4,3,1,5,49.0,,,,,
474,2019-09-27 17:20:18.110150099,4,3,1,11,,27.0,,,,
475,2019-09-27 17:20:18.130399940,4,4,1,12,,,2620.0,,,
476,2019-09-27 17:20:18.150249958,4,3,1,13,,,,51.0,,
477,2019-09-27 17:20:18.190150023,4,3,1,17,,,,,17.25504,
478,2019-09-27 17:20:18.230350018,4,4,1,31,,,,,,185.0
479,2019-09-27 17:20:18.310149908,4,3,1,11,,27.0,,,,
480,2019-09-27 17:20:18.330600023,4,4,1,12,,,2628.0,,,
481,2019-09-27 17:20:18.345700026,4,3,1,13,,,,51.0,,
482,2019-09-27 17:20:18.390150070,4,3,1,17,,,,,17.25504,
483,2019-09-27 17:20:18.430399895,4,4,1,31,,,,,,185.0
484,2019-09-27 17:20:18.510149956,4,3,1,11,,27.0,,,,
485,2019-09-27 17:20:18.530450106,4,4,1,12,,,2630.0,,,
486,2019-09-27 17:20:18.550250053,4,3,1,13,,,,51.0,,
487,2019-09-27 17:20:18.590250015,4,3,1,17,,,,,17.6472,
488,2019-09-27 17:20:18.630500078,4,4,1,31,,,,,,185.0
489,2019-09-27 17:20:18.710400105,4,3,1,11,,27.0,,,,
490,2019-09-27 17:20:18.730449915,4,4,1,12,,,2520.0,,,
491,2019-09-27 17:20:18.750299930,4,3,1,13,,,,51.0,,
492,2019-09-27 17:20:18.790149927,4,3,1,17,,,,,17.25504,
493,2019-09-27 17:20:18.826149940,4,4,1,31,,,,,,185.0
494,2019-09-27 17:20:18.910449982,4,3,1,11,,28.0,,,,
495,2019-09-27 17:20:18.930350065,4,4,1,12,,,2260.0,,,
496,2019-09-27 17:20:18.950299978,4,3,1,13,,,,51.0,,
497,2019-09-27 17:20:18.990250000,4,3,1,17,,,,,16.47072,
498,2019-09-27 17:20:19.030450106,4,4,1,31,,,,,,186.0
499,2019-09-27 17:20:19.070199966,4,3,1,5,49.0,,,,,
500,2019-09-27 17:20:19.110300064,4,3,1,11,,28.0,,,,
501,2019-09-27 17:20:19.130549907,4,4,1,12,,,2011.0,,,
502,2019-09-27 17:20:19.150199890,4,3,1,13,,,,52.0,,
503,2019-09-27 17:20:19.190200090,4,3,1,17,,,,,16.07856,
504,2019-09-27 17:20:19.230449915,4,4,1,31,,,,,,186.0
505,2019-09-27 17:20:19.311450005,4,3,1,11,,27.0,,,,
506,2019-09-27 17:20:19.330399990,4,4,1,12,,,1731.0,,,
507,2019-09-27 17:20:19.350199938,4,3,1,13,,,,52.0,,
508,2019-09-27 17:20:19.390249968,4,3,1,17,,,,,15.29424,
509,2019-09-27 17:20:19.430399895,4,4,1,31,,,,,,186.0
510,2019-09-27 17:20:19.510499954,4,3,1,11,,27.0,,,,
511,2019-09-27 17:20:19.530299902,4,4,1,12,,,1474.0,,,
512,2019-09-27 17:20:19.550299883,4,3,1,13,,,,52.0,,
513,2019-09-27 17:20:19.590199947,4,3,1,17,,,,,14.902079999999998,
514,2019-09-27 17:20:19.630199909,4,4,1,31,,,,,,186.0
515,2019-09-27 17:20:19.710249900,4,3,1,11,,27.0,,,,
516,2019-09-27 17:20:19.730299950,4,4,1,12,,,1236.0,,,
517,2019-09-27 17:20:19.751049995,4,3,1,13,,,,52.0,,
518,2019-09-27 17:20:19.790199995,4,3,1,17,,,,,12.54912,
519,2019-09-27 17:20:19.830300093,4,4,1,31,,,,,,187.0
520,2019-09-27 17:20:19.910249949,4,3,1,11,,26.0,,,,
521,2019-09-27 17:20:19.930550098,4,4,1,12,,,1108.0,,,
522,2019-09-27 17:20:19.950249900,4,3,1,13,,,,52.0,,
523,2019-09-27 17:20:19.990250000,4,3,1,17,,,,,13.33344,
524,2019-09-27 17:20:20.030499935,4,4,1,31,,,,,,187.0
525,2019-09-27 17:20:20.070600033,4,3,1,5,49.0,,,,,
526,2019-09-27 17:20:20.110549927,4,3,1,11,,27.0,,,,
527,2019-09-27 17:20:20.130350112,4,4,1,12,,,1102.0,,,
528,2019-09-27 17:20:20.146250000,4,3,1,13,,,,52.0,,
529,2019-09-27 17:20:20.190299988,4,3,1,17,,,,,13.33344,
530,2019-09-27 17:20:20.230449915,4,4,1,31,,,,,,187.0
531,2019-09-27 17:20:20.310349940,4,3,1,11,,27.0,,,,
532,2019-09-27 17:20:20.330349922,4,4,1,12,,,1054.0,,,
533,2019-09-27 17:20:20.350300074,4,3,1,13,,,,52.0,,
534,2019-09-27 17:20:20.390300035,4,3,1,17,,,,,13.33344,
535,2019-09-27 17:20:20.430350065,4,4,1,31,,,,,,187.0
536,2019-09-27 17:20:20.510400057,4,3,1,11,,28.0,,,,
537,2019-09-27 17:20:20.530450106,4,4,1,12,,,981.0,,,
538,2019-09-27 17:20:20.550299883,4,3,1,13,,,,51.0,,
539,2019-09-27 17:20:20.590300083,4,3,1,17,,,,,12.94128,
540,2019-09-27 17:20:20.630350113,4,4,1,31,,,,,,187.0
541,2019-09-27 17:20:20.710400105,4,3,1,11,,28.0,,,,
542,2019-09-27 17:20:20.730550050,4,4,1,12,,,921.0,,,
543,2019-09-27 17:20:20.750349998,4,3,1,13,,,,51.0,,
544,2019-09-27 17:20:20.790349960,4,3,1,17,,,,,13.7256,
545,2019-09-27 17:20:20.830549955,4,4,1,31,,,,,,188.0
546,2019-09-27 17:20:20.910500050,4,3,1,11,,30.0,,,,
547,2019-09-27 17:20:20.930399895,4,4,1,12,,,855.0,,,
548,2019-09-27 17:20:20.950400114,4,3,1,13,,,,50.0,,
549,2019-09-27 17:20:20.990400076,4,3,1,17,,,,,15.29424,
550,2019-09-27 17:20:21.030550003,4,4,1,31,,,,,,188.0
551,2019-09-27 17:20:21.070549965,4,3,1,5,49.0,,,,,
552,2019-09-27 17:20:21.110549927,4,3,1,11,,38.0,,,,
553,2019-09-27 17:20:21.130450000,4,4,1,12,,,855.0,,,
554,2019-09-27 17:20:21.150549889,4,3,1,13,,,,50.0,,
555,2019-09-27 17:20:21.190449953,4,3,1,17,,,,,14.902079999999998,
556,2019-09-27 17:20:21.230449915,4,4,1,31,,,,,,188.0
557,2019-09-27 17:20:21.310450077,4,3,1,11,,41.0,,,,
558,2019-09-27 17:20:21.330549955,4,4,1,12,,,896.0,,,
559,2019-09-27 17:20:21.350450039,4,3,1,13,,,,49.0,,
560,2019-09-27 17:20:21.390450000,4,3,1,17,,,,,14.11776,
561,2019-09-27 17:20:21.431649923,4,4,1,31,,,,,,188.0
562,2019-09-27 17:20:21.510449885,4,3,1,11,,40.0,,,,
563,2019-09-27 17:20:21.530450106,4,4,1,12,,,889.0,,,
564,2019-09-27 17:20:21.550549984,4,3,1,13,,,,49.0,,
565,2019-09-27 17:20:21.590450048,4,3,1,17,,,,,13.7256,
566,2019-09-27 17:20:21.630350113,4,4,1,31,,,,,,188.0
567,2019-09-27 17:20:21.710350037,4,3,1,11,,38.0,,,,
568,2019-09-27 17:20:21.730400085,4,4,1,12,,,861.0,,,
569,2019-09-27 17:20:21.751499890,4,3,1,13,,,,48.0,,
570,2019-09-27 17:20:21.790349960,4,3,1,17,,,,,13.7256,
571,2019-09-27 17:20:21.830549955,4,4,1,31,,,,,,189.0
572,2019-09-27 17:20:21.910350084,4,3,1,11,,38.0,,,,
573,2019-09-27 17:20:21.930449963,4,4,1,12,,,869.0,,,
574,2019-09-27 17:20:21.950400114,4,3,1,13,,,,48.0,,
575,2019-09-27 17:20:21.990400076,4,3,1,17,,,,,14.11776,
576,2019-09-27 17:20:22.030649900,4,4,1,31,,,,,,189.0
577,2019-09-27 17:20:22.070549965,4,3,1,5,49.0,,,,,
578,2019-09-27 17:20:22.110399960,4,3,1,11,,38.0,,,,
579,2019-09-27 17:20:22.130399940,4,4,1,12,,,873.0,,,
580,2019-09-27 17:20:22.150399923,4,3,1,13,,,,47.0,,
581,2019-09-27 17:20:22.190399885,4,3,1,17,,,,,14.11776,
582,2019-09-27 17:20:22.230499983,4,4,1,31,,,,,,189.0
583,2019-09-27 17:20:22.310400009,4,3,1,11,,38.0,,,,
584,2019-09-27 17:20:22.330399990,4,4,1,12,,,873.0,,,
585,2019-09-27 17:20:22.350699902,4,3,1,13,,,,47.0,,
586,2019-09-27 17:20:22.390399933,4,3,1,17,,,,,14.50992,
587,2019-09-27 17:20:22.430399895,4,4,1,31,,,,,,189.0
588,2019-09-27 17:20:22.510449885,4,3,1,11,,39.0,,,,
589,2019-09-27 17:20:22.530600070,4,4,1,12,,,882.0,,,
590,2019-09-27 17:20:22.550499916,4,3,1,13,,,,46.0,,
591,2019-09-27 17:20:22.590399980,4,3,1,17,,,,,14.11776,
592,2019-09-27 17:20:22.630500078,4,4,1,31,,,,,,189.0
593,2019-09-27 17:20:22.710550070,4,3,1,11,,38.0,,,,
594,2019-09-27 17:20:22.730550050,4,4,1,12,,,896.0,,,
595,2019-09-27 17:20:22.750799894,4,3,1,13,,,,46.0,,
596,2019-09-27 17:20:22.790450096,4,3,1,17,,,,,13.7256,
597,2019-09-27 17:20:22.830450058,4,4,1,31,,,,,,190.0
598,2019-09-27 17:20:22.910449982,4,3,1,11,,36.0,,,,
599,2019-09-27 17:20:22.930649996,4,4,1,12,,,904.0,,,
600,2019-09-27 17:20:22.950449944,4,3,1,13,,,,45.0,,
601,2019-09-27 17:20:22.990449905,4,3,1,17,,,,,13.7256,
602,2019-09-27 17:20:23.030550003,4,4,1,31,,,,,,190.0
603,2019-09-27 17:20:23.070450068,4,3,1,5,49.0,,,,,
604,2019-09-27 17:20:23.106499900,4,3,1,11,,35.0,,,,
605,2019-09-27 17:20:23.130549907,4,4,1,12,,,908.0,,,
606,2019-09-27 17:20:23.150549889,4,3,1,13,,,,45.0,,
607,2019-09-27 17:20:23.190500020,4,3,1,17,,,,,13.7256,
608,2019-09-27 17:20:23.230550050,4,4,1,31,,,,,,190.0
609,2019-09-27 17:20:23.310499907,4,3,1,11,,34.0,,,,
610,2019-09-27 17:20:23.326499939,4,4,1,12,,,912.0,,,
611,2019-09-27 17:20:23.350500107,4,3,1,13,,,,44.0,,
612,2019-09-27 17:20:23.390500069,4,3,1,17,,,,,13.7256,
613,2019-09-27 17:20:23.430649996,4,4,1,31,,,,,,190.0
614,2019-09-27 17:20:23.510449885,4,3,1,11,,34.0,,,,
615,2019-09-27 17:20:23.530699967,4,4,1,12,,,916.0,,,
616,2019-09-27 17:20:23.550499916,4,3,1,13,,,,43.0,,
617,2019-09-27 17:20:23.590500116,4,3,1,17,,,,,13.7256,
618,2019-09-27 17:20:23.630500078,4,4,1,31,,,,,,190.0
619,2019-09-27 17:20:23.710500002,4,3,1,11,,33.0,,,,
620,2019-09-27 17:20:23.730600119,4,4,1,12,,,923.0,,,
621,2019-09-27 17:20:23.750750065,4,3,1,13,,,,43.0,,
622,2019-09-27 17:20:23.790699959,4,3,1,17,,,,,13.33344,
623,2019-09-27 17:20:23.830499887,4,4,1,31,,,,,,190.0
624,2019-09-27 17:20:23.910650015,4,3,1,11,,33.0,,,,
625,2019-09-27 17:20:23.930749893,4,4,1,12,,,925.0,,,
626,2019-09-27 17:20:23.950550079,4,3,1,13,,,,42.0,,
627,2019-09-27 17:20:23.990499973,4,3,1,17,,,,,13.33344,
628,2019-09-27 17:20:24.030649900,4,4,1,31,,,,,,191.0
629,2019-09-27 17:20:24.070549965,4,3,1,5,49.0,,,,,
630,2019-09-27 17:20:24.110549927,4,3,1,11,,32.0,,,,
631,2019-09-27 17:20:24.130650043,4,4,1,12,,,923.0,,,
632,2019-09-27 17:20:24.150549889,4,3,1,13,,,,42.0,,
633,2019-09-27 17:20:24.190550089,4,3,1,17,,,,,13.33344,
634,2019-09-27 17:20:24.230550050,4,4,1,31,,,,,,191.0
635,2019-09-27 17:20:24.310549974,4,3,1,11,,32.0,,,,
636,2019-09-27 17:20:24.326149940,4,4,1,12,,,921.0,,,
637,2019-09-27 17:20:24.350549936,4,3,1,13,,,,41.0,,
638,2019-09-27 17:20:24.390650034,4,3,1,17,,,,,13.33344,
639,2019-09-27 17:20:24.430550098,4,4,1,31,,,,,,191.0
640,2019-09-27 17:20:24.510550022,4,3,1,11,,32.0,,,,
641,2019-09-27 17:20:24.530849934,4,4,1,12,,,907.0,,,
642,2019-09-27 17:20:24.550549984,4,3,1,13,,,,41.0,,
643,2019-09-27 17:20:24.590850115,4,3,1,17,,,,,13.33344,
644,2019-09-27 17:20:24.630850077,4,4,1,31,,,,,,191.0
645,2019-09-27 17:20:24.710550070,4,3,1,11,,32.0,,,,
646,2019-09-27 17:20:24.730649948,4,4,1,12,,,906.0,,,
647,2019-09-27 17:20:24.750750065,4,3,1,13,,,,40.0,,
648,2019-09-27 17:20:24.790549994,4,3,1,17,,,,,13.7256,
649,2019-09-27 17:20:24.830650090,4,4,1,31,,,,,,191.0
650,2019-09-27 17:20:24.910550117,4,3,1,11,,33.0,,,,
651,2019-09-27 17:20:24.930700064,4,4,1,12,,,895.0,,,
652,2019-09-27 17:20:24.950599909,4,3,1,13,,,,39.0,,
653,2019-09-27 17:20:24.990750074,4,3,1,17,,,,,13.7256,
654,2019-09-27 17:20:25.030999899,4,4,1,31,,,,,,192.0
655,2019-09-27 17:20:25.070600033,4,3,1,5,49.0,,,,,
656,2019-09-27 17:20:25.110650063,4,3,1,11,,34.0,,,,
657,2019-09-27 17:20:25.130599976,4,4,1,12,,,892.0,,,
658,2019-09-27 17:20:25.150650024,4,3,1,13,,,,38.0,,
659,2019-09-27 17:20:25.190599918,4,3,1,17,,,,,14.11776,
660,2019-09-27 17:20:25.230700016,4,4,1,31,,,,,,192.0
661,2019-09-27 17:20:25.310650000,4,3,1,11,,35.0,,,,
662,2019-09-27 17:20:25.330800056,4,4,1,12,,,901.0,,,
663,2019-09-27 17:20:25.350600004,4,3,1,13,,,,38.0,,
664,2019-09-27 17:20:25.390700102,4,3,1,17,,,,,13.7256,
665,2019-09-27 17:20:25.430649996,4,4,1,31,,,,,,192.0
666,2019-09-27 17:20:25.510600089,4,3,1,11,,35.0,,,,
667,2019-09-27 17:20:25.530649900,4,4,1,12,,,897.0,,,
668,2019-09-27 17:20:25.550649880,4,3,1,13,,,,37.0,,
669,2019-09-27 17:20:25.590600014,4,3,1,17,,,,,13.33344,
670,2019-09-27 17:20:25.630650043,4,4,1,31,,,,,,192.0
671,2019-09-27 17:20:25.710649967,4,3,1,11,,34.0,,,,
672,2019-09-27 17:20:25.730750084,4,4,1,12,,,886.0,,,
673,2019-09-27 17:20:25.750750065,4,3,1,13,,,,36.0,,
674,2019-09-27 17:20:25.790999889,4,3,1,17,,,,,14.11776,
675,2019-09-27 17:20:25.830650090,4,4,1,31,,,,,,192.0
676,2019-09-27 17:20:25.910650015,4,3,1,11,,35.0,,,,
677,2019-09-27 17:20:25.930999994,4,4,1,12,,,888.0,,,
678,2019-09-27 17:20:25.950649977,4,3,1,13,,,,34.0,,
679,2019-09-27 17:20:25.990649939,4,3,1,17,,,,,14.50992,
680,2019-09-27 17:20:26.030849934,4,4,1,31,,,,,,193.0
681,2019-09-27 17:20:26.070699930,4,3,1,5,49.0,,,,,
682,2019-09-27 17:20:26.110699892,4,3,1,11,,36.0,,,,
683,2019-09-27 17:20:26.130700000,4,4,1,12,,,907.0,,,
684,2019-09-27 17:20:26.151449919,4,3,1,13,,,,33.0,,
685,2019-09-27 17:20:26.190649986,4,3,1,17,,,,,13.7256,
686,2019-09-27 17:20:26.230750084,4,4,1,31,,,,,,193.0
687,2019-09-27 17:20:26.310650000,4,3,1,11,,36.0,,,,
688,2019-09-27 17:20:26.330849886,4,4,1,12,,,887.0,,,
689,2019-09-27 17:20:26.350699902,4,3,1,13,,,,32.0,,
690,2019-09-27 17:20:26.390700102,4,3,1,17,,,,,13.7256,
691,2019-09-27 17:20:26.430700064,4,4,1,31,,,,,,193.0
692,2019-09-27 17:20:26.511049985,4,3,1,11,,35.0,,,,
693,2019-09-27 17:20:26.530750036,4,4,1,12,,,888.0,,,
694,2019-09-27 17:20:26.550699949,4,3,1,13,,,,31.0,,
695,2019-09-27 17:20:26.590699900,4,3,1,17,,,,,13.7256,
696,2019-09-27 17:20:26.630800009,4,4,1,31,,,,,,193.0
697,2019-09-27 17:20:26.710700035,4,3,1,11,,35.0,,,,
698,2019-09-27 17:20:26.730700016,4,4,1,12,,,908.0,,,
699,2019-09-27 17:20:26.750699997,4,3,1,13,,,,29.0,,
700,2019-09-27 17:20:26.790699959,4,3,1,17,,,,,13.7256,
701,2019-09-27 17:20:26.830800056,4,4,1,31,,,,,,193.0
702,2019-09-27 17:20:26.910700083,4,3,1,11,,35.0,,,,
703,2019-09-27 17:20:26.930799960,4,4,1,12,,,906.0,,,
704,2019-09-27 17:20:26.950700045,4,3,1,13,,,,28.0,,
705,2019-09-27 17:20:26.990700006,4,3,1,17,,,,,13.33344,
706,2019-09-27 17:20:27.030750036,4,4,1,31,,,,,,194.0
707,2019-09-27 17:20:27.070749998,4,3,1,5,49.0,,,,,
708,2019-09-27 17:20:27.110749960,4,3,1,11,,34.0,,,,
709,2019-09-27 17:20:27.131099939,4,4,1,12,,,907.0,,,
710,2019-09-27 17:20:27.150850058,4,3,1,13,,,,27.0,,
711,2019-09-27 17:20:27.190749884,4,3,1,17,,,,,13.33344,
712,2019-09-27 17:20:27.230750084,4,4,1,31,,,,,,194.0
713,2019-09-27 17:20:27.306349993,4,3,1,11,,33.0,,,,
714,2019-09-27 17:20:27.330849886,4,4,1,12,,,904.0,,,
715,2019-09-27 17:20:27.350749969,4,3,1,13,,,,25.0,,
716,2019-09-27 17:20:27.390749930,4,3,1,17,,,,,13.7256,
717,2019-09-27 17:20:27.430850029,4,4,1,31,,,,,,194.0
718,2019-09-27 17:20:27.510750055,4,3,1,11,,33.0,,,,
719,2019-09-27 17:20:27.530750036,4,4,1,12,,,910.0,,,
720,2019-09-27 17:20:27.550800085,4,3,1,13,,,,24.0,,
721,2019-09-27 17:20:27.590749979,4,3,1,17,,,,,14.11776,
722,2019-09-27 17:20:27.630749940,4,4,1,31,,,,,,194.0
723,2019-09-27 17:20:27.710799932,4,3,1,11,,34.0,,,,
724,2019-09-27 17:20:27.730750084,4,4,1,12,,,918.0,,,
725,2019-09-27 17:20:27.750750065,4,3,1,13,,,,22.0,,
726,2019-09-27 17:20:27.790849924,4,3,1,17,,,,,13.33344,
727,2019-09-27 17:20:27.830800056,4,4,1,31,,,,,,194.0
728,2019-09-27 17:20:27.910799980,4,3,1,11,,33.0,,,,
729,2019-09-27 17:20:27.930949926,4,4,1,12,,,915.0,,,
730,2019-09-27 17:20:27.950799942,4,3,1,13,,,,21.0,,
731,2019-09-27 17:20:27.990799904,4,3,1,17,,,,,13.33344,
732,2019-09-27 17:20:28.030800104,4,4,1,31,,,,,,195.0
733,2019-09-27 17:20:28.070849895,4,3,1,5,49.0,,,,,
734,2019-09-27 17:20:28.110850096,4,3,1,11,,32.0,,,,
735,2019-09-27 17:20:28.130899906,4,4,1,12,,,901.0,,,
736,2019-09-27 17:20:28.150899887,4,3,1,13,,,,19.0,,
737,2019-09-27 17:20:28.190799952,4,3,1,17,,,,,13.7256,
738,2019-09-27 17:20:28.230999947,4,4,1,31,,,,,,195.0
739,2019-09-27 17:20:28.310800076,4,3,1,11,,34.0,,,,
740,2019-09-27 17:20:28.330950022,4,4,1,12,,,917.0,,,
741,2019-09-27 17:20:28.350850105,4,3,1,13,,,,18.0,,
742,2019-09-27 17:20:28.391050000,4,3,1,17,,,,,16.07856,
743,2019-09-27 17:20:28.431050062,4,4,1,31,,,,,,195.0
744,2019-09-27 17:20:28.510849953,4,3,1,11,,42.0,,,,
745,2019-09-27 17:20:28.531049966,4,4,1,12,,,920.0,,,
746,2019-09-27 17:20:28.550950050,4,3,1,13,,,,16.0,,
747,2019-09-27 17:20:28.590850115,4,3,1,17,,,,,15.29424,
748,2019-09-27 17:20:28.630850077,4,4,1,31,,,,,,195.0
749,2019-09-27 17:20:28.710850000,4,3,1,11,,43.0,,,,
750,2019-09-27 17:20:28.730950117,4,4,1,12,,,889.0,,,
751,2019-09-27 17:20:28.751199960,4,3,1,13,,,,14.0,,
752,2019-09-27 17:20:28.790849924,4,3,1,17,,,,,14.902079999999998,
753,2019-09-27 17:20:28.830849886,4,4,1,31,,,,,,195.0
754,2019-09-27 17:20:28.910850048,4,3,1,11,,42.0,,,,
755,2019-09-27 17:20:28.930850029,4,4,1,12,,,882.0,,,
756,2019-09-27 17:20:28.950949907,4,3,1,13,,,,13.0,,
757,2019-09-27 17:20:28.990849972,4,3,1,17,,,,,15.29424,
758,2019-09-27 17:20:29.030900002,4,4,1,31,,,,,,196.0
